win,0.6460905349794238,1.57,2.43
win,0.18035426731078907,1.12,6.21
loss,2.9133858267716537,3.70,1.27
win,0.5427509293680297,1.46,2.69
win,1.3719512195121952,2.25,1.64
win,0.10960334029227557,1.05,9.58
loss,1.3253012048192774,2.20,1.66
win,0.5944881889763779,1.51,2.54
win,0.7824074074074073,1.69,2.16
win,0.8028169014084507,1.71,2.13
win,0.6234817813765182,1.54,2.47
loss,1.9650349650349652,2.81,1.43
loss,3.333333333333333,4.10,1.23
win,0.28705882352941176,1.22,4.25
win,0.751131221719457,1.66,2.21
loss,1.3926380368098161,2.27,1.63
win,0.1296969696969697,1.07,8.25
loss,1.7266666666666666,2.59,1.50
win,1.258823529411765,2.14,1.70
loss,2.921259842519685,3.71,1.27
loss,1.9929577464788735,2.83,1.42
win,0.2252427184466019,1.16,5.15
win,0.1507607192254495,1.09,7.23
win,2.2408759124087587,3.07,1.37
win,1.8827586206896552,2.73,1.45
win,1.0883977900552486,1.97,1.81
win,0.9739583333333334,1.87,1.92
win,1.3658536585365855,2.24,1.64
loss,1.2080924855491328,2.09,1.73
win,0.27752293577981646,1.21,4.36
win,0.3451086956521739,1.27,3.68
win,1.3454545454545457,2.22,1.65
win,0.24895397489539747,1.19,4.78
win,0.6007905138339922,1.52,2.53
loss,2.3777777777777778,3.21,1.35
loss,1.5159235668789808,2.38,1.57
win,0.20879120879120877,1.14,5.46
loss,2.4736842105263155,3.29,1.33
loss,1.2080924855491328,2.09,1.73
loss,0.895,1.79,2.00
win,0.18093699515347336,1.12,6.19
win,0.4345047923322684,1.36,3.13
loss,0.8811881188118812,1.78,2.02
loss,0.8861386138613861,1.79,2.02
loss,1.7133333333333332,2.57,1.50
loss,0.4862068965517241,1.41,2.90
loss,3.3414634146341466,4.11,1.23
win,1.4074074074074072,2.28,1.62
win,0.19449225473321857,1.13,5.81
loss,0.918781725888325,1.81,1.97
loss,1.7133333333333332,2.57,1.50
win,0.3841642228739003,1.31,3.41
loss,1.551282051282051,2.42,1.56
win,1.3803680981595092,2.25,1.63
loss,0.1469387755102041,1.08,7.35
loss,0.3672316384180791,1.30,3.54
loss,0.3735632183908046,1.30,3.48
win,0.6209677419354839,1.54,2.48
loss,2.9448818897637796,3.74,1.27
loss,0.3864306784660767,1.31,3.39
loss,1.164772727272727,2.05,1.76
win,0.2515856236786469,1.19,4.73
win,0.493006993006993,1.41,2.86
win,0.10256410256410256,1.04,10.14
loss,0.8413461538461539,1.75,2.08
win,0.6794871794871795,1.59,2.34
loss,3.398373983739837,4.18,1.23
loss,1.0655737704918031,1.95,1.83
win,0.4462540716612378,1.37,3.07
loss,0.1443850267379679,1.08,7.48
loss,0.7244444444444444,1.63,2.25
loss,0.4285714285714286,1.35,3.15
win,0.09463148316651501,1.04,10.99
loss,1.059782608695652,1.95,1.84
loss,1.0994475138121547,1.99,1.81
win,1.317365269461078,2.20,1.67
win,0.6569037656903766,1.57,2.39
win,3.373983739837399,4.15,1.23
win,2.553030303030303,3.37,1.32
win,1.4259259259259258,2.31,1.62
loss,1.0267379679144384,1.92,1.87
win,0.20176991150442475,1.14,5.65
win,0.8405797101449276,1.74,2.07
loss,1.164772727272727,2.05,1.76
loss,1.0106382978723405,1.90,1.88
win,0.31806615776081426,1.25,3.93
win,1.07103825136612,1.96,1.83
win,1.2209302325581397,2.10,1.72
win,0.22393822393822393,1.16,5.18
loss,0.6144578313253012,1.53,2.49
loss,2.5454545454545454,3.36,1.32
win,0.12412177985948479,1.06,8.54
win,0.21178637200736647,1.15,5.43
win,0.8543689320388349,1.76,2.06
win,0.44193548387096776,1.37,3.10
win,0.51985559566787,1.44,2.77
loss,0.20176991150442475,1.14,5.65
win,0.7706422018348623,1.68,2.18
win,0.40978593272171254,1.34,3.27
loss,0.6514522821576764,1.57,2.41
win,1.4779874213836477,2.35,1.59
loss,8.952380952380953,9.40,1.05
win,0.5791505791505792,1.50,2.59
win,0.31725888324873097,1.25,3.94
loss,1.054054054054054,1.95,1.85
win,1.0159574468085106,1.91,1.88
loss,0.7990654205607476,1.71,2.14
loss,2.5037593984962405,3.33,1.33
loss,0.4878892733564013,1.41,2.89
loss,0.1921768707482993,1.13,5.88
win,2.5378787878787876,3.35,1.32
win,0.275626423690205,1.21,4.39
win,0.3693181818181818,1.30,3.52
win,0.15988372093023256,1.10,6.88
win,0.5291970802919708,1.45,2.74
win,0.6352459016393442,1.55,2.44
loss,0.5367647058823529,1.46,2.72
win,0.14574898785425103,1.08,7.41
win,1.7651006711409396,2.63,1.49
win,0.3693181818181818,1.30,3.52
loss,0.4042553191489362,1.33,3.29
loss,0.4054878048780488,1.33,3.28
win,4.852173913043479,5.58,1.15
win,1.86986301369863,2.73,1.46
win,0.2213740458015267,1.16,5.24
loss,0.34877384196185285,1.28,3.67
loss,1.076502732240437,1.97,1.83
win,0.3808139534883721,1.31,3.44
win,0.5070921985815603,1.43,2.82
loss,4.843478260869566,5.57,1.15
win,2.890625,3.70,1.28
loss,0.91,1.82,2.00
win,0.3693181818181818,1.30,3.52
win,1.5870967741935482,2.46,1.55
win,0.7706422018348623,1.68,2.18
win,1.8767123287671235,2.74,1.46
loss,1.7133333333333332,2.57,1.50
win,0.696969696969697,1.61,2.31
loss,1.6887417218543046,2.55,1.51
loss,3.3902439024390243,4.17,1.23
win,0.10263929618768329,1.05,10.23
win,0.11817168338907469,1.06,8.97
loss,2.0211267605633805,2.87,1.42
loss,2.348148148148148,3.17,1.35
loss,0.7074235807860262,1.62,2.29
win,0.21928166351606804,1.16,5.29
loss,1.15819209039548,2.05,1.77
win,0.4433656957928803,1.37,3.09
loss,0.42319749216300945,1.35,3.19
loss,2.723076923076923,3.54,1.30
win,0.43174603174603177,1.36,3.15
win,2.217391304347826,3.06,1.38
win,2.3925925925925924,3.23,1.35
win,0.21139705882352938,1.15,5.44
win,4.135593220338984,4.88,1.18
loss,1.4409937888198756,2.32,1.61
win,0.47297297297297297,1.40,2.96
win,1.695364238410596,2.56,1.51
loss,3.5327868852459012,4.31,1.22
loss,0.5291970802919708,1.45,2.74
win,0.2688888888888889,1.21,4.50
win,0.2781609195402299,1.21,4.35
win,0.242798353909465,1.18,4.86
win,0.20248667850799287,1.14,5.63
loss,2.0567375886524824,2.90,1.41
win,0.17582417582417584,1.12,6.37
loss,1.146067415730337,2.04,1.78
win,0.46179401993355484,1.39,3.01
win,1.2514619883040936,2.14,1.71
loss,1.3433734939759037,2.23,1.66
win,1.3636363636363638,2.25,1.65
loss,2.5757575757575757,3.40,1.32
loss,0.34877384196185285,1.28,3.67
win,2.3235294117647056,3.16,1.36
loss,0.7333333333333333,1.65,2.25
loss,0.3459459459459459,1.28,3.70
loss,2.0425531914893615,2.88,1.41
loss,2.0422535211267605,2.90,1.42
loss,0.5807692307692307,1.51,2.60
loss,0.4539473684210526,1.38,3.04
loss,0.7443946188340806,1.66,2.23
win,0.6680672268907564,1.59,2.38
loss,0.6300813008130082,1.55,2.46
win,0.2098540145985401,1.15,5.48
loss,0.5791505791505792,1.50,2.59
win,0.7043478260869567,1.62,2.30
loss,0.32390745501285345,1.26,3.89
win,1.9791666666666667,2.85,1.44
win,0.356353591160221,1.29,3.62
win,0.10365251727541955,1.05,10.13
loss,1.9236111111111112,2.77,1.44
loss,1.8493150684931507,2.70,1.46
win,0.09146877748460863,1.04,11.37
win,2.3777777777777778,3.21,1.35
win,0.209471766848816,1.15,5.49
loss,0.32727272727272727,1.26,3.85
loss,6.209090909090909,6.83,1.10
loss,12.029126213592233,12.39,1.03
win,3.5245901639344264,4.30,1.22
loss,7.073394495412844,7.71,1.09
win,0.2890995260663507,1.22,4.22
win,0.06684315023163469,1.01,15.11
loss,1.4259259259259258,2.31,1.62
loss,2.648854961832061,3.47,1.31
win,0.8585365853658538,1.76,2.05
loss,6.807339449541284,7.42,1.09
loss,4.791304347826087,5.51,1.15
win,2.2028985507246377,3.04,1.38
loss,0.5179856115107914,1.44,2.78
loss,2.496240601503759,3.32,1.33
loss,0.34048257372654156,1.27,3.73
win,0.34048257372654156,1.27,3.73
win,2.333333333333333,3.15,1.35
win,0.42056074766355145,1.35,3.21
loss,4.491379310344828,5.21,1.16
win,0.06257744733581165,1.01,16.14
loss,1.4625,2.34,1.60
win,0.05754985754985755,1.01,17.55
win,1.3515151515151516,2.23,1.65
loss,6.623853211009173,7.22,1.09
win,3.6198347107438016,4.38,1.21
win,0.33509234828496043,1.27,3.79
win,2.425373134328358,3.25,1.34
win,0.05781339439038352,1.01,17.47
loss,3.816666666666667,4.58,1.20
win,0.2098540145985401,1.15,5.48
loss,5.132743362831858,5.80,1.13
win,0.5547169811320755,1.47,2.65
win,1.1468926553672316,2.03,1.77
win,0.12860576923076925,1.07,8.32
win,0.1327543424317618,1.07,8.06
win,0.29854368932038833,1.23,4.12
loss,1.2781065088757397,2.16,1.69
win,0.20212765957446807,1.14,5.64
loss,0.5236363636363636,1.44,2.75
win,0.9739583333333334,1.87,1.92
loss,0.42056074766355145,1.35,3.21
win,0.21698113207547168,1.15,5.30
win,0.9687500000000001,1.86,1.92
win,0.11771300448430494,1.05,8.92
loss,1.032258064516129,1.92,1.86
loss,6.770642201834862,7.38,1.09
win,1.2916666666666667,2.17,1.68
loss,4.439655172413794,5.15,1.16
win,0.23168316831683167,1.17,5.05
win,0.1627218934911243,1.10,6.76
loss,0.47118644067796606,1.39,2.95
win,0.2235067437379576,1.16,5.19
loss,2.610687022900763,3.42,1.31
loss,0.676595744680851,1.59,2.35
loss,5.491071428571428,6.15,1.12
win,0.40978593272171254,1.34,3.27
loss,5.017543859649123,5.72,1.14
win,0.5968379446640316,1.51,2.53
win,0.2515856236786469,1.19,4.73
win,0.2515856236786469,1.19,4.73
loss,0.16081871345029242,1.10,6.84
loss,0.44193548387096776,1.37,3.10
loss,1.2781065088757397,2.16,1.69
loss,2.782945736434108,3.59,1.29
loss,1.6103896103896103,2.48,1.54
loss,0.4648829431438126,1.39,2.99
win,0.9191919191919192,1.82,1.98
win,0.4192546583850932,1.35,3.22
win,0.06340238543628374,1.01,15.93
win,0.10822060353798128,1.04,9.61
win,4.608695652173913,5.30,1.15
win,0.11509229098805646,1.06,9.21
win,0.1188340807174888,1.06,8.92
win,0.9336734693877552,1.83,1.96
win,0.33687002652519893,1.27,3.77
loss,12.470588235294118,12.72,1.02
win,0.30000000000000004,1.23,4.10
loss,1.6405228758169932,2.51,1.53
win,1.535031847133758,2.41,1.57
loss,7.361111111111111,7.95,1.08
loss,2.5833333333333335,3.41,1.32
win,0.696969696969697,1.61,2.31
win,1.0994475138121547,1.99,1.81
win,0.23399999999999999,1.17,5.00
win,1.6103896103896103,2.48,1.54
loss,0.4965034965034965,1.42,2.86
win,0.9947368421052631,1.89,1.90
loss,1.3233532934131738,2.21,1.67
loss,0.794392523364486,1.70,2.14
loss,11.883495145631068,12.24,1.03
win,0.21023765996343693,1.15,5.47
win,0.8627450980392157,1.76,2.04
loss,1.059782608695652,1.95,1.84
win,0.3565459610027855,1.28,3.59
loss,5.455357142857142,6.11,1.12
win,0.5813953488372093,1.50,2.58
win,0.32216494845360827,1.25,3.88
win,0.3123425692695214,1.24,3.97
win,0.6419753086419753,1.56,2.43
win,0.07117934403349617,1.02,14.33
loss,1.9375,2.79,1.44
win,6.981651376146789,7.61,1.09
win,1.0212765957446808,1.92,1.88
loss,4.704347826086957,5.41,1.15
win,0.3611111111111111,1.30,3.60
loss,1.1284916201117319,2.02,1.79
loss,7.361111111111111,7.95,1.08
win,0.48122866894197946,1.41,2.93
win,0.24380165289256198,1.18,4.84
win,0.46179401993355484,1.39,3.01
win,0.22612085769980506,1.16,5.13
loss,1.3373493975903616,2.22,1.66
win,0.30466830466830463,1.24,4.07
loss,1.7583892617449666,2.62,1.49
loss,11.11650485436893,11.45,1.03
win,4.791304347826087,5.51,1.15
loss,0.9095477386934674,1.81,1.99
win,0.2222222222222222,1.16,5.22
loss,2.1,2.94,1.40
win,1.4936708860759491,2.36,1.58
loss,0.8028169014084507,1.71,2.13
win,2.7307692307692304,3.55,1.30
win,0.10154738878143134,1.05,10.34
win,0.1491108071135431,1.09,7.31
loss,9.647619047619047,10.13,1.05
loss,0.9895287958115183,1.89,1.91
win,0.44193548387096776,1.37,3.10
loss,2.715384615384615,3.53,1.30
loss,2.518796992481203,3.35,1.33
win,0.8160377358490566,1.73,2.12
loss,0.9587628865979382,1.86,1.94
win,0.07093184979137691,1.02,14.38
win,0.5813953488372093,1.50,2.58
loss,0.6234817813765182,1.54,2.47
loss,3.3225806451612905,4.12,1.24
win,0.18006430868167206,1.12,6.22
win,0.6473029045643154,1.56,2.41
loss,4.367521367521368,5.11,1.17
win,0.14173228346456693,1.08,7.62
loss,0.4569536423841059,1.38,3.02
win,1.15819209039548,2.05,1.77
win,0.13602015113350127,1.08,7.94
loss,0.8037383177570093,1.72,2.14
win,0.8955223880597016,1.80,2.01
win,0.3993993993993994,1.33,3.33
win,1.3035714285714286,2.19,1.68
loss,0.2032085561497326,1.14,5.61
loss,1.5159235668789808,2.38,1.57
loss,1.2705882352941178,2.16,1.70
win,0.17582417582417584,1.12,6.37
loss,2.210144927536232,3.05,1.38
win,0.7000000000000001,1.61,2.30
win,0.48453608247422675,1.41,2.91
win,0.2963855421686747,1.23,4.15
loss,0.4633333333333333,1.39,3.00
win,0.9739583333333334,1.87,1.92
win,1.043010752688172,1.94,1.86
loss,6.908256880733945,7.53,1.09
win,2.2028985507246377,3.04,1.38
win,0.1553672316384181,1.10,7.08
loss,9.942307692307692,10.34,1.04
win,0.2850467289719626,1.22,4.28
win,0.08888888888888889,1.04,11.70
loss,1.15819209039548,2.05,1.77
win,0.18739635157545603,1.13,6.03
win,0.3928571428571429,1.32,3.36
win,0.20909090909090908,1.15,5.50
win,0.46179401993355484,1.39,3.01
loss,0.9792746113989637,1.89,1.93
win,1.4472049689440993,2.33,1.61
win,0.16371681415929204,1.11,6.78
loss,3.6198347107438016,4.38,1.21
win,1.3373493975903616,2.22,1.66
win,1.8219178082191783,2.66,1.46
loss,0.29710144927536236,1.23,4.14
loss,3.104,3.88,1.25
loss,3.0078740157480315,3.82,1.27
win,5.052631578947369,5.76,1.14
win,1.043010752688172,1.94,1.86
win,1.146067415730337,2.04,1.78
win,1.2397660818713452,2.12,1.71
win,0.08612040133779264,1.03,11.96
win,0.20176991150442475,1.14,5.65
win,0.7105263157894738,1.62,2.28
win,0.5088967971530248,1.43,2.81
win,0.6666666666666666,1.58,2.37
win,0.19224283305227655,1.14,5.93
win,1.5806451612903227,2.45,1.55
win,0.2992700729927007,1.23,4.11
loss,1.5126582278481013,2.39,1.58
win,0.2510548523206751,1.19,4.74
loss,1.3636363636363638,2.25,1.65
loss,0.7043478260869567,1.62,2.30
win,0.3651685393258427,1.30,3.56
loss,0.6638655462184875,1.58,2.38
loss,1.0,1.90,1.90
win,0.3970149253731343,1.33,3.35
win,1.5222929936305734,2.39,1.57
loss,0.3506849315068493,1.28,3.65
win,1.4779874213836477,2.35,1.59
win,0.10067763794772508,1.04,10.33
win,0.09839167455061495,1.04,10.57
win,0.07033426183844012,1.01,14.36
win,0.12268518518518519,1.06,8.64
win,3.475409836065574,4.24,1.22
win,1.2781065088757397,2.16,1.69
win,0.13449564134495642,1.08,8.03
win,0.12783751493428916,1.07,8.37
loss,3.3821138211382116,4.16,1.23
win,1.1292134831460672,2.01,1.78
loss,5.669642857142856,6.35,1.12
loss,2.3851851851851853,3.22,1.35
loss,0.7180616740088105,1.63,2.27
win,0.08095238095238096,1.02,12.60
win,0.26143790849673204,1.20,4.59
loss,0.48122866894197946,1.41,2.93
win,0.3651685393258427,1.30,3.56
win,2.2318840579710146,3.08,1.38
win,0.7443946188340806,1.66,2.23
win,0.12145289443813848,1.07,8.81
loss,3.6363636363636367,4.40,1.21
win,0.6031746031746031,1.52,2.52
loss,1.664473684210526,2.53,1.52
loss,2.0709219858156027,2.92,1.41
loss,0.12384259259259259,1.07,8.64
loss,0.7256637168141593,1.64,2.26
win,0.2850467289719626,1.22,4.28
win,0.17665615141955837,1.12,6.34
win,0.7224669603524229,1.64,2.27
loss,3.3902439024390243,4.17,1.23
win,0.32225063938618925,1.26,3.91
win,0.22179732313575523,1.16,5.23
loss,2.723076923076923,3.54,1.30
win,0.4166666666666667,1.35,3.24
loss,1.863013698630137,2.72,1.46
win,0.3247422680412371,1.26,3.88
loss,2.5681818181818183,3.39,1.32
loss,1.5384615384615383,2.40,1.56
win,0.9538461538461539,1.86,1.95
loss,1.7019867549668872,2.57,1.51
win,0.7906976744186046,1.70,2.15
win,0.28978622327790976,1.22,4.21
win,1.2456140350877192,2.13,1.71
win,0.27210884353741494,1.20,4.41
loss,2.0,2.84,1.42
win,0.2570194384449244,1.19,4.63
loss,4.86842105263158,5.55,1.14
loss,7.611111111111112,8.22,1.08
win,0.47297297297297297,1.40,2.96
loss,0.3928571428571429,1.32,3.36
win,0.1649331352154532,1.11,6.73
loss,0.23260437375745524,1.17,5.03
win,0.3573407202216067,1.29,3.61
loss,1.1396648044692737,2.04,1.79
win,1.3233532934131738,2.21,1.67
loss,3.6528925619834713,4.42,1.21
loss,2.553030303030303,3.37,1.32
loss,0.8676470588235294,1.77,2.04
win,0.275626423690205,1.21,4.39
loss,0.8768472906403942,1.78,2.03
loss,13.813725490196077,14.09,1.02
loss,2.007042253521127,2.85,1.42
loss,0.6514522821576764,1.57,2.41
win,0.6939655172413794,1.61,2.32
win,0.17610062893081763,1.12,6.36
loss,1.5576923076923077,2.43,1.56
loss,1.5806451612903227,2.45,1.55
loss,1.3433734939759037,2.23,1.66
win,0.6541666666666667,1.57,2.40
win,0.26548672566371684,1.20,4.52
loss,4.991228070175439,5.69,1.14
win,0.47457627118644063,1.40,2.95
win,0.7788018433179723,1.69,2.17
win,0.24229979466119095,1.18,4.87
win,1.1340782122905027,2.03,1.79
win,0.7333333333333333,1.65,2.25
win,1.783783783783784,2.64,1.48
win,0.3764367816091954,1.31,3.48
win,0.905,1.81,2.00
win,0.08841201716738198,1.03,11.65
loss,0.794392523364486,1.70,2.14
loss,3.7750000000000004,4.53,1.20
win,0.45874587458745875,1.39,3.03
win,2.9921259842519685,3.80,1.27
win,0.24229979466119095,1.18,4.87
loss,2.669230769230769,3.47,1.30
win,0.5217391304347826,1.44,2.76
win,0.4930555555555555,1.42,2.88
loss,1.6887417218543046,2.55,1.51
loss,2.7307692307692304,3.55,1.30
win,0.1144708423326134,1.06,9.26
loss,0.40483383685800606,1.34,3.31
win,0.3982035928143713,1.33,3.34
loss,0.17103235747303544,1.11,6.49
win,0.35054347826086957,1.29,3.68
loss,2.1142857142857143,2.96,1.40
win,2.3777777777777778,3.21,1.35
loss,0.9740932642487047,1.88,1.93
loss,2.135714285714286,2.99,1.40
win,0.7366071428571428,1.65,2.24
win,0.7333333333333333,1.65,2.25
loss,1.695364238410596,2.56,1.51
win,0.20176991150442475,1.14,5.65
loss,8.839622641509433,9.37,1.06
loss,0.5161290322580645,1.44,2.79
loss,3.136,3.92,1.25
loss,12.46078431372549,12.71,1.02
win,1.2138728323699424,2.10,1.73
win,0.1411764705882353,1.08,7.65
win,0.29782082324455206,1.23,4.13
loss,1.1049723756906078,2.00,1.81
loss,14.431372549019608,14.72,1.02
loss,2.618320610687023,3.43,1.31
loss,0.28571428571428575,1.22,4.27
win,0.5272727272727272,1.45,2.75
win,0.984375,1.89,1.92
loss,0.7149122807017544,1.63,2.28
loss,2.753846153846154,3.58,1.30
win,0.8725490196078431,1.78,2.04
win,1.7718120805369129,2.64,1.49
loss,1.8767123287671235,2.74,1.46
win,0.06261624302541847,1.01,16.13
win,0.0676841406768414,1.02,15.07
loss,0.4060606060606061,1.34,3.30
win,2.217391304347826,3.06,1.38
win,0.27790432801822323,1.22,4.39
win,0.2603036876355748,1.20,4.61
loss,0.5622641509433962,1.49,2.65
loss,2.868217054263566,3.70,1.29
win,0.5687022900763359,1.49,2.62
loss,4.26271186440678,5.03,1.18
win,0.2921615201900237,1.23,4.21
win,3.8416666666666672,4.61,1.20
win,1.076502732240437,1.97,1.83
loss,3.0,3.81,1.27
win,0.15602836879432624,1.10,7.05
win,0.27375565610859726,1.21,4.42
loss,1.6887417218543046,2.55,1.51
win,0.13670886075949368,1.08,7.90
win,0.2798165137614679,1.22,4.36
loss,2.028169014084507,2.88,1.42
loss,0.29453681710213775,1.24,4.21
loss,0.3711048158640227,1.31,3.53
win,0.25641025641025644,1.20,4.68
loss,4.461538461538462,5.22,1.17
loss,4.478632478632479,5.24,1.17
win,2.8984375,3.71,1.28
loss,0.5311355311355311,1.45,2.73
win,0.676595744680851,1.59,2.35
loss,0.6638655462184875,1.58,2.38
loss,1.3987730061349692,2.28,1.63
loss,4.947368421052632,5.64,1.14
loss,4.444444444444445,5.20,1.17
win,0.7522522522522521,1.67,2.22
loss,2.496240601503759,3.32,1.33
win,1.1818181818181819,2.08,1.76
loss,0.21455223880597013,1.15,5.36
loss,0.7149122807017544,1.63,2.28
loss,1.5253164556962024,2.41,1.58
win,2.782945736434108,3.59,1.29
loss,1.3865030674846626,2.26,1.63
loss,1.8493150684931507,2.70,1.46
win,0.6779661016949153,1.60,2.36
win,1.5576923076923077,2.43,1.56
win,0.46801346801346794,1.39,2.97
loss,0.48453608247422675,1.41,2.91
loss,2.3088235294117645,3.14,1.36
loss,0.3786127167630058,1.31,3.46
loss,3.0551181102362204,3.88,1.27
win,0.22499999999999998,1.17,5.20
win,0.10939112487100104,1.06,9.69
loss,1.863013698630137,2.72,1.46
loss,1.0,1.90,1.90
win,0.2148148148148148,1.16,5.40
win,0.13106796116504854,1.08,8.24
loss,3.015748031496063,3.83,1.27
win,0.4697986577181208,1.40,2.98
win,0.19723183391003457,1.14,5.78
win,3.8750000000000004,4.65,1.20
loss,1.3696969696969696,2.26,1.65
loss,0.6880341880341881,1.61,2.34
loss,0.24536082474226806,1.19,4.85
loss,2.092198581560284,2.95,1.41
win,0.5234657039711191,1.45,2.77
loss,0.4141104294478528,1.35,3.26
win,0.6023622047244095,1.53,2.54
win,0.43037974683544306,1.36,3.16
win,0.794392523364486,1.70,2.14
loss,2.5984848484848486,3.43,1.32
win,0.7522522522522521,1.67,2.22
